FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,OH,140,0,0,0,3,2655,1400000US39049000600,39049000600,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983745,12989,6.0,Census Tract 6,S,,3839,2039,40.0158852,-83.005991,CT,,,3839,3522,3139,189,8,120,2,64,317,296,73,51,46,2,112,5,1,0,5,1,0,0,0,0,0,19,7,2,0,1,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839,191,3648,3417,3086,183,6,120,2,20,231,219,72,50,46,2,39,5,1,0,3,1,0,0,0,0,0,10,5,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492,3230,2883,167,6,112,2,60,262,247,58,47,39,2,95,5,0,0,0,1,0,0,0,0,0,15,7,1,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492,158,3334,3138,2836,162,6,112,2,20,196,187,57,46,39,2,37,5,0,0,0,1,0,0,0,0,0,9,5,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,1890,149,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2656,1400000US39049000710,39049000710,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,710.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309785,335,7.1,Census Tract 7.10,S,,3339,1448,40.0192278,-82.9890673,CT,,,3339,3068,1712,1069,18,42,6,221,271,248,79,55,9,0,69,15,5,0,10,2,1,3,0,0,0,19,11,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339,339,3000,2791,1649,1059,9,40,4,30,209,190,74,55,9,0,30,11,5,0,4,2,0,0,0,0,0,17,11,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533,2355,1393,752,15,39,6,150,178,158,36,45,4,0,48,12,1,0,7,2,0,3,0,0,0,16,10,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533,220,2313,2175,1355,744,9,37,4,26,138,120,34,45,4,0,22,8,1,0,4,2,0,0,0,0,0,16,10,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,1332,116,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2657,1400000US39049000720,39049000720,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,720.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186623,761,7.2,Census Tract 7.20,S,,2583,1104,40.0051367,-82.9867232,CT,,,2583,2355,568,1633,19,14,1,120,228,186,67,30,10,0,49,9,7,0,14,0,0,0,0,0,0,40,15,11,0,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583,235,2348,2189,541,1615,3,14,1,15,159,125,63,30,10,0,1,9,7,0,5,0,0,0,0,0,0,32,15,11,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,1730,456,1174,11,12,1,76,142,126,40,29,7,0,26,6,7,0,11,0,0,0,0,0,0,15,0,4,0,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,139,1733,1632,442,1166,3,12,1,8,101,90,36,29,7,0,0,6,7,0,5,0,0,0,0,0,0,10,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,1002,102,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2658,1400000US39049000730,39049000730,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,730.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043115,0,7.3,Census Tract 7.30,S,,3629,1540,40.0050784,-82.9736686,CT,,,3629,3346,324,2845,15,4,1,157,283,243,116,19,2,0,48,32,4,3,16,2,0,0,0,1,0,37,32,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629,257,3372,3159,298,2826,11,4,1,19,213,181,108,16,2,0,1,32,4,3,15,0,0,0,0,0,0,32,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,2237,247,1868,15,4,1,102,153,135,52,11,2,0,26,23,4,3,11,2,0,0,0,1,0,15,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,157,2233,2120,238,1861,11,4,1,5,113,98,44,11,2,0,0,23,4,3,11,0,0,0,0,0,0,15,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,1302,238,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2659,1400000US39049000810,39049000810,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,810.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994312,0,8.1,Census Tract 8.10,S,,2747,1154,40.0265433,-82.9761993,CT,,,2747,2454,1511,722,13,30,3,175,293,264,82,64,17,0,78,8,0,0,15,0,0,0,0,0,0,24,10,2,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2747,274,2473,2246,1476,711,10,30,0,19,227,210,77,61,17,0,36,8,0,0,11,0,0,0,0,0,0,12,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,1909,1215,542,12,30,3,107,190,174,29,45,9,0,71,7,0,0,13,0,0,0,0,0,0,13,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,180,1919,1784,1197,532,9,30,0,16,135,129,29,45,9,0,29,7,0,0,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1049,105,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2660,1400000US39049000820,39049000820,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,820.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447167,730,8.2,Census Tract 8.20,S,,3193,1473,40.0257183,-82.9631919,CT,,,3193,2926,1294,1376,6,39,3,208,267,230,117,29,9,3,37,15,0,0,16,1,0,2,0,1,0,37,28,1,0,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3193,280,2913,2694,1277,1355,4,38,3,17,219,191,114,27,9,2,11,13,0,0,13,1,0,0,0,1,0,28,22,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420,2256,1105,982,6,26,3,134,164,139,44,26,8,2,32,13,0,0,11,0,0,2,0,1,0,25,19,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420,178,2242,2113,1093,973,4,25,3,15,129,111,41,26,8,2,11,13,0,0,9,0,0,0,0,1,0,18,14,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,1298,175,18,0,0,0,0,0,18,0,0,18
PLST,OH,140,0,0,0,3,2661,1400000US39049000910,39049000910,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,910.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282531,3900,9.1,Census Tract 9.10,S,,3693,1503,40.016241,-82.9733326,CT,,,3693,3374,835,2289,25,13,0,212,319,284,128,35,7,0,46,36,0,1,24,0,0,1,0,6,0,31,12,5,1,4,0,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693,317,3376,3129,821,2261,5,12,0,30,247,225,121,30,6,0,19,32,0,1,16,0,0,0,0,0,0,21,12,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,2376,650,1589,13,10,0,114,184,162,57,26,5,0,34,21,0,1,13,0,0,0,0,5,0,21,9,4,0,3,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,177,2383,2242,644,1576,0,10,0,12,141,124,57,21,4,0,14,19,0,1,8,0,0,0,0,0,0,17,9,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,1317,186,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2662,1400000US39049000920,39049000920,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,920.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915394,0,9.2,Census Tract 9.20,S,,2209,921,40.0163281,-82.9626311,CT,,,2209,2066,418,1412,26,11,2,197,143,130,56,8,3,3,31,14,0,0,12,0,0,3,0,0,0,9,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,271,1938,1839,398,1406,7,11,1,16,99,91,55,8,3,3,6,14,0,0,2,0,0,0,0,0,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,1425,321,950,17,8,1,128,84,73,24,8,0,3,15,12,0,0,8,0,0,3,0,0,0,9,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,162,1347,1286,309,949,7,8,0,13,61,55,24,8,0,3,6,12,0,0,2,0,0,0,0,0,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,773,148,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2663,1400000US39049001000,39049001000,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894063,0,10.0,Census Tract 10,S,,5613,2547,40.0096836,-83.003164,CT,,,5613,5204,4405,373,5,322,3,96,409,383,73,67,91,6,114,3,4,0,16,0,0,0,6,2,1,26,9,4,1,7,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5613,293,5320,5021,4313,358,4,319,3,24,299,280,73,57,87,6,34,2,4,0,11,0,0,0,6,0,0,19,9,4,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5237,4882,4155,319,5,321,3,79,355,335,67,52,82,6,101,0,4,0,15,0,0,0,6,1,1,20,6,4,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5237,252,4985,4725,4066,310,4,318,3,24,260,245,67,47,78,6,27,0,4,0,10,0,0,0,6,0,0,15,6,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547,2333,214,4,0,0,0,0,0,4,0,0,4
PLST,OH,140,0,0,0,3,2664,1400000US39049001110,39049001110,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,1110.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529338,19421,11.1,Census Tract 11.10,S,,3751,1910,40.0088799,-83.0166255,CT,,,3751,3569,2613,126,4,766,2,58,182,172,23,25,48,0,66,1,4,0,2,0,0,0,3,0,0,6,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3751,161,3590,3461,2556,125,4,766,2,8,129,122,23,22,48,0,21,1,4,0,0,0,0,0,3,0,0,5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3643,3477,2543,112,4,762,2,54,166,158,22,25,44,0,60,0,2,0,2,0,0,0,3,0,0,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3643,146,3497,3384,2496,112,4,762,2,8,113,108,22,22,44,0,15,0,2,0,0,0,0,0,3,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1910,1601,309,483,0,0,0,0,0,483,483,0,0
PLST,OH,140,0,0,0,3,2665,1400000US39049001121,39049001121,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,1121.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900552,2724,11.21,Census Tract 11.21,S,,12131,179,39.9989392,-83.0125017,CT,,,12131,12024,10834,697,0,224,45,224,107,105,6,3,6,1,82,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12131,361,11770,11745,10744,694,0,222,45,40,25,23,6,3,6,1,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12116,12009,10833,690,0,222,45,219,107,105,6,3,6,1,82,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12116,354,11762,11737,10743,687,0,222,45,40,25,23,6,3,6,1,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,175,4,11831,0,0,0,0,0,11831,11831,0,0
PLST,OH,140,0,0,0,3,2666,1400000US39049001122,39049001122,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,1122.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6058732,209776,11.22,Census Tract 11.22,S,,3268,779,40.0077762,-83.0327659,CT,,,3268,3115,2500,211,5,337,5,57,153,144,21,12,37,0,68,0,1,0,4,0,0,0,0,1,0,8,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3268,130,3138,3040,2473,211,2,337,5,12,98,93,16,10,37,0,24,0,1,0,4,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162,3021,2439,199,2,326,5,50,141,134,17,10,37,0,66,0,0,0,4,0,0,0,0,0,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162,121,3041,2951,2414,199,2,326,5,5,90,85,12,10,37,0,22,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,637,142,1912,0,0,0,0,0,1912,1912,0,0
PLST,OH,140,0,0,0,3,2667,1400000US39049001200,39049001200,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671189,0,12.0,Census Tract 12,S,,5201,2075,40.0038089,-83.0017602,CT,,,5201,4866,4119,239,9,417,0,82,335,311,59,23,104,4,112,7,1,0,1,0,0,0,0,0,0,23,6,1,0,2,0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5201,351,4850,4637,3962,230,2,410,0,33,213,202,53,21,104,4,14,4,1,0,1,0,0,0,0,0,0,11,6,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4901,4591,3892,225,5,395,0,74,310,290,56,23,101,4,99,7,0,0,0,0,0,0,0,0,0,19,5,1,0,2,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4901,326,4575,4377,3747,216,0,388,0,26,198,189,50,21,101,4,9,4,0,0,0,0,0,0,0,0,0,9,5,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075,1895,180,217,0,0,0,0,0,217,169,0,48
PLST,OH,140,0,0,0,3,2668,1400000US39049001301,39049001301,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,1301.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365891,0,13.01,Census Tract 13.01,S,,2903,1389,39.9976988,-82.998726,CT,,,2903,2690,2076,394,2,149,0,69,213,203,49,28,34,5,62,8,3,0,12,1,0,0,1,0,0,10,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903,189,2714,2560,2022,382,1,148,0,7,154,144,48,24,34,5,14,8,3,0,6,1,0,0,1,0,0,10,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659,2464,1947,326,1,134,0,56,195,186,49,27,30,3,56,6,3,0,11,0,0,0,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659,156,2503,2359,1903,314,1,134,0,7,144,135,48,24,30,3,14,6,3,0,6,0,0,0,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,1215,174,14,0,0,0,0,0,14,14,0,0
