County,Tract,BG,Block,HT,VA,E,R,S
39059,39059978000,390599780003,390599780003069,1,2,1,1,1
39059,39059978000,390599780003,390599780003069,1,2,1,1,1
39059,39059978000,390599780003,390599780003069,1,2,1,1,1
39059,39059978000,390599780003,390599780003069,1,2,1,1,2
39059,39059978000,390599780003,390599780003069,1,2,1,1,2
39059,39059978000,390599780003,390599780003069,1,2,1,1,2
39059,39059978000,390599780003,390599780003069,1,2,1,1,2
39059,39059978000,390599780003,390599780003069,1,2,1,1,2
39059,39059978000,390599780003,390599780003069,1,2,1,1,2
39059,39059978000,390599780003,390599780003073,1,1,1,1,2
39059,39059978000,390599780003,390599780003073,1,2,1,1,1
39059,39059978000,390599780003,390599780003073,1,2,1,1,1
39059,39059978000,390599780003,390599780003073,1,2,1,1,2
39059,39059978000,390599780003,390599780003073,1,2,1,1,2
39059,39059978000,390599780003,390599780003073,1,2,1,1,2
39059,39059978000,390599780003,390599780003075,1,2,1,1,1
39059,39059978000,390599780003,390599780003089,1,1,1,1,1
39059,39059978000,390599780003,390599780003089,1,1,1,1,2
39059,39059978000,390599780003,390599780003089,1,1,1,1,2
39059,39059978000,390599780003,390599780003089,1,2,1,1,1
39059,39059978000,390599780003,390599780003089,1,2,1,1,1
39059,39059978000,390599780003,390599780003089,1,2,1,1,2
39059,39059978000,390599780003,390599780003089,1,2,1,1,2
39059,39059978000,390599780003,390599780003089,1,2,1,1,2
39059,39059978000,390599780003,390599780003089,1,2,1,8,1
39059,39059978000,390599780003,390599780003090,1,2,1,1,1
39059,39059978000,390599780003,390599780003090,1,2,1,1,1
39059,39059978000,390599780003,390599780003093,1,1,1,1,2
39059,39059978000,390599780003,390599780003093,1,2,1,1,1
39059,39059978000,390599780003,390599780003093,1,2,1,1,1
39059,39059978000,390599780003,390599780003093,1,2,1,1,1
39059,39059978000,390599780003,390599780003093,1,2,1,1,2
39059,39059978000,390599780003,390599780003093,1,2,1,1,2
39059,39059978000,390599780003,390599780003093,1,2,1,1,2
39059,39059978000,390599780003,390599780003093,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,1,1,1,1
39059,39059978000,390599780003,390599780003101,1,1,1,1,1
39059,39059978000,390599780003,390599780003101,1,1,1,1,1
39059,39059978000,390599780003,390599780003101,1,1,1,1,2
39059,39059978000,390599780003,390599780003101,1,1,1,1,2
39059,39059978000,390599780003,390599780003101,1,1,1,7,1
39059,39059978000,390599780003,390599780003101,1,1,2,3,1
39059,39059978000,390599780003,390599780003101,1,1,2,3,2
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,1
39059,39059978000,390599780003,390599780003101,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,2,1,1,2
39059,39059978000,390599780003,390599780003101,1,2,2,3,1
39059,39059978000,390599780003,390599780003101,1,2,2,3,2
39059,39059978000,390599780003,390599780003102,1,1,1,1,1
39059,39059978000,390599780003,390599780003102,1,1,1,1,1
39059,39059978000,390599780003,390599780003102,1,1,1,1,2
39059,39059978000,390599780003,390599780003102,1,1,1,1,2
39059,39059978000,390599780003,390599780003102,1,1,1,1,2
39059,39059978000,390599780003,390599780003102,1,1,1,1,2
39059,39059978000,390599780003,390599780003102,1,1,1,1,2
39059,39059978000,390599780003,390599780003102,1,1,1,1,2
39059,39059978000,390599780003,390599780003102,1,1,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,1
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003102,1,2,1,1,2
39059,39059978000,390599780003,390599780003107,1,1,1,1,1
39059,39059978000,390599780003,390599780003107,1,1,1,1,1
39059,39059978000,390599780003,390599780003107,1,1,1,1,2
39059,39059978000,390599780003,390599780003107,1,1,1,1,2
39059,39059978000,390599780003,390599780003107,1,2,1,1,1
39059,39059978000,390599780003,390599780003107,1,2,1,1,1
39059,39059978000,390599780003,390599780003107,1,2,1,1,1
39059,39059978000,390599780003,390599780003107,1,2,1,1,1
39059,39059978000,390599780003,390599780003107,1,2,1,1,2
39059,39059978000,390599780003,390599780003107,1,2,1,1,2
39059,39059978000,390599780003,390599780003112,1,1,1,1,1
39059,39059978000,390599780003,390599780003112,1,1,1,1,1
39059,39059978000,390599780003,390599780003112,1,1,1,1,1
39059,39059978000,390599780003,390599780003112,1,1,1,1,2
39059,39059978000,390599780003,390599780003112,1,1,1,1,2
39059,39059978000,390599780003,390599780003112,1,1,1,1,2
39059,39059978000,390599780003,390599780003112,1,2,1,1,1
39059,39059978000,390599780003,390599780003112,1,2,1,1,1
39059,39059978000,390599780003,390599780003112,1,2,1,1,1
39059,39059978000,390599780003,390599780003112,1,2,1,1,1
39059,39059978000,390599780003,390599780003112,1,2,1,1,1
39059,39059978000,390599780003,390599780003112,1,2,1,1,2
39059,39059978000,390599780003,390599780003112,1,2,1,1,2
39059,39059978000,390599780003,390599780003112,1,2,1,1,2
39059,39059978000,390599780003,390599780003112,1,2,1,1,2
39059,39059978000,390599780003,390599780003112,1,2,1,1,2
39059,39059978000,390599780003,390599780003113,1,1,1,1,1
39059,39059978000,390599780003,390599780003113,1,1,1,1,1
39059,39059978000,390599780003,390599780003113,1,1,1,1,1
39059,39059978000,390599780003,390599780003113,1,1,1,1,1
39059,39059978000,390599780003,390599780003113,1,1,1,1,2
39059,39059978000,390599780003,390599780003113,1,1,1,1,2
39059,39059978000,390599780003,390599780003113,1,1,1,1,2
39059,39059978000,390599780003,390599780003113,1,1,1,1,2
39059,39059978000,390599780003,390599780003113,1,1,1,1,2
39059,39059978000,390599780003,390599780003113,1,2,1,1,1
39059,39059978000,390599780003,390599780003113,1,2,1,1,1
39059,39059978000,390599780003,390599780003113,1,2,1,1,1
39059,39059978000,390599780003,390599780003113,1,2,1,1,1
39059,39059978000,390599780003,390599780003113,1,2,1,1,1
39059,39059978000,390599780003,390599780003113,1,2,1,1,1
39059,39059978000,390599780003,390599780003113,1,2,1,1,1
39059,39059978000,390599780003,390599780003113,1,2,1,1,2
39059,39059978000,390599780003,390599780003113,1,2,1,1,2
39059,39059978000,390599780003,390599780003113,1,2,1,1,2
39059,39059978000,390599780003,390599780003113,1,2,1,1,2
39059,39059978000,390599780003,390599780003113,1,2,1,1,2
39059,39059978000,390599780003,390599780003113,1,2,1,1,2
39059,39059978000,390599780003,390599780003113,1,2,1,1,2
39059,39059978000,390599780003,390599780003113,1,2,1,4,2
39059,39059978000,390599780003,390599780003114,1,1,1,1,1
39059,39059978000,390599780003,390599780003114,1,1,1,1,1
39059,39059978000,390599780003,390599780003114,1,1,1,1,2
39059,39059978000,390599780003,390599780003114,1,1,1,1,2
39059,39059978000,390599780003,390599780003114,1,1,1,1,2
39059,39059978000,390599780003,390599780003114,1,1,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,1
39059,39059978000,390599780003,390599780003114,1,2,1,1,1
39059,39059978000,390599780003,390599780003114,1,2,1,1,1
39059,39059978000,390599780003,390599780003114,1,2,1,1,1
39059,39059978000,390599780003,390599780003114,1,2,1,1,1
39059,39059978000,390599780003,390599780003114,1,2,1,1,1
39059,39059978000,390599780003,390599780003114,1,2,1,1,1
39059,39059978000,390599780003,390599780003114,1,2,1,1,1
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003114,1,2,1,1,2
39059,39059978000,390599780003,390599780003115,1,2,1,1,1
39059,39059978000,390599780003,390599780003115,1,2,1,1,2
39059,39059978000,390599780003,390599780003116,1,1,1,1,2
39059,39059978000,390599780003,390599780003116,1,2,1,1,1
39059,39059978000,390599780003,390599780003116,1,2,1,1,1
39059,39059978000,390599780003,390599780003116,1,2,1,1,2
39059,39059978000,390599780003,390599780003116,1,2,1,1,2
39059,39059978000,390599780003,390599780003117,1,1,1,1,1
39059,39059978000,390599780003,390599780003117,1,2,1,1,1
39059,39059978000,390599780003,390599780003117,1,2,1,1,1
39059,39059978000,390599780003,390599780003117,1,2,1,1,2
39059,39059978000,390599780003,390599780003117,1,2,1,1,2
39059,39059978000,390599780003,390599780003119,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,1,1,1,1
39059,39059978000,390599780003,390599780003120,1,1,1,1,1
39059,39059978000,390599780003,390599780003120,1,1,1,1,1
39059,39059978000,390599780003,390599780003120,1,1,1,1,1
39059,39059978000,390599780003,390599780003120,1,1,1,1,1
39059,39059978000,390599780003,390599780003120,1,1,1,1,1
39059,39059978000,390599780003,390599780003120,1,1,1,1,1
39059,39059978000,390599780003,390599780003120,1,1,1,1,1
39059,39059978000,390599780003,390599780003120,1,1,1,1,1
39059,39059978000,390599780003,390599780003120,1,1,1,1,2
39059,39059978000,390599780003,390599780003120,1,1,1,1,2
39059,39059978000,390599780003,390599780003120,1,1,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,1
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,1,2
39059,39059978000,390599780003,390599780003120,1,2,1,2,2
39059,39059978000,390599780003,390599780003120,1,2,2,6,2
39059,39059978000,390599780003,390599780003120,1,2,2,6,2
39059,39059978000,390599780003,390599780003121,1,2,1,1,1
39059,39059978000,390599780003,390599780003121,1,2,1,1,1
39059,39059978000,390599780003,390599780003121,1,2,1,1,2
39059,39059978000,390599780003,390599780003121,1,2,1,1,2
39059,39059978000,390599780003,390599780003121,1,2,1,1,2
39059,39059978000,390599780003,390599780003175,1,2,1,1,1
39059,39059978000,390599780003,390599780003175,1,2,1,1,2
39059,39059978000,390599780003,390599780003177,1,2,1,1,1
39059,39059978000,390599780003,390599780003177,1,2,1,1,1
39059,39059978000,390599780003,390599780003177,1,2,1,1,2
39059,39059978000,390599780003,390599780003177,1,2,1,1,2
39059,39059978000,390599780003,390599780003177,1,2,1,1,2
39059,39059978000,390599780003,390599780003177,1,2,1,1,2
39059,39059978000,390599780003,390599780003185,1,2,1,1,2
39059,39059978000,390599780003,390599780003186,1,2,1,1,1
39059,39059978000,390599780003,390599780003186,1,2,1,1,2
39059,39059978000,390599780003,390599780003186,1,2,1,1,2
39059,39059978000,390599780003,390599780003186,1,2,1,8,1
39059,39059977800,390599778003,390599778003050,1,1,1,1,1
39059,39059977800,390599778003,390599778003050,1,1,1,1,1
39059,39059977800,390599778003,390599778003050,1,1,1,1,1
39059,39059977800,390599778003,390599778003050,1,1,1,1,1
39059,39059977800,390599778003,390599778003050,1,1,1,1,1
39059,39059977800,390599778003,390599778003050,1,1,1,1,2
39059,39059977800,390599778003,390599778003050,1,1,1,1,2
39059,39059977800,390599778003,390599778003050,1,1,1,1,2
39059,39059977800,390599778003,390599778003050,1,1,1,1,2
39059,39059977800,390599778003,390599778003050,1,2,1,1,1
39059,39059977800,390599778003,390599778003050,1,2,1,1,1
39059,39059977800,390599778003,390599778003050,1,2,1,1,1
39059,39059977800,390599778003,390599778003050,1,2,1,1,1
39059,39059977800,390599778003,390599778003050,1,2,1,1,1
39059,39059977800,390599778003,390599778003050,1,2,1,1,1
39059,39059977800,390599778003,390599778003050,1,2,1,1,1
39059,39059977800,390599778003,390599778003050,1,2,1,1,1
39059,39059977800,390599778003,390599778003050,1,2,1,1,2
39059,39059977800,390599778003,390599778003050,1,2,1,1,2
39059,39059977800,390599778003,390599778003050,1,2,1,1,2
39059,39059977800,390599778003,390599778003050,1,2,1,1,2
39059,39059977800,390599778003,390599778003050,1,2,1,1,2
39059,39059977800,390599778003,390599778003050,1,2,1,1,2
39059,39059977800,390599778003,390599778003050,1,2,1,1,2
39059,39059977800,390599778003,390599778003050,1,2,1,1,2
39059,39059977800,390599778003,390599778003050,1,2,1,1,2
39059,39059977800,390599778003,390599778003050,1,2,1,1,2
39059,39059977800,390599778003,390599778003052,1,1,1,1,1
39059,39059977800,390599778003,390599778003052,1,1,1,1,2
39059,39059977800,390599778003,390599778003052,1,1,1,1,2
39059,39059977800,390599778003,390599778003052,1,2,1,1,1
39059,39059977800,390599778003,390599778003052,1,2,1,1,1
39059,39059977800,390599778003,390599778003052,1,2,1,1,2
39059,39059977800,390599778003,390599778003052,1,2,1,1,2
39059,39059977800,390599778003,390599778003053,1,1,1,1,1
39059,39059977800,390599778003,390599778003053,1,1,1,1,2
39059,39059977800,390599778003,390599778003053,1,2,1,1,1
39059,39059977800,390599778003,390599778003053,1,2,1,1,1
39059,39059977800,390599778003,390599778003053,1,2,1,1,1
39059,39059977800,390599778003,390599778003053,1,2,1,1,2
39059,39059977800,390599778003,390599778003053,1,2,1,1,2
39059,39059977800,390599778003,390599778003053,1,2,1,8,2
39059,39059977800,390599778003,390599778003054,1,1,1,1,1
39059,39059977800,390599778003,390599778003054,1,1,1,1,1
39059,39059977800,390599778003,390599778003054,1,1,1,1,1
39059,39059977800,390599778003,390599778003054,1,1,1,1,1
39059,39059977800,390599778003,390599778003054,1,1,1,1,2
39059,39059977800,390599778003,390599778003054,1,2,1,1,1
39059,39059977800,390599778003,390599778003054,1,2,1,1,1
39059,39059977800,390599778003,390599778003054,1,2,1,1,2
39059,39059977800,390599778003,390599778003054,1,2,1,1,2
39059,39059977800,390599778003,390599778003054,1,2,1,1,2
39059,39059977800,390599778003,390599778003059,1,2,1,1,1
39059,39059977800,390599778003,390599778003059,1,2,1,1,1
39059,39059977800,390599778003,390599778003059,1,2,1,1,2
39059,39059977800,390599778003,390599778003059,1,2,1,1,2
39059,39059977800,390599778003,390599778003060,1,1,1,1,2
39059,39059977800,390599778003,390599778003060,1,1,1,1,2
39059,39059977800,390599778003,390599778003060,1,2,1,1,1
39059,39059977800,390599778003,390599778003060,1,2,1,1,1
39059,39059977800,390599778003,390599778003060,1,2,1,1,1
39059,39059977800,390599778003,390599778003060,1,2,1,1,1
39059,39059977800,390599778003,390599778003060,1,2,1,1,1
39059,39059977800,390599778003,390599778003060,1,2,1,1,2
39059,39059977800,390599778003,390599778003060,1,2,1,1,2
39059,39059977800,390599778003,390599778003060,1,2,1,1,2
39059,39059977800,390599778003,390599778003060,1,2,1,1,2
39059,39059977800,390599778003,390599778003060,1,2,1,1,2
39059,39059977800,390599778003,390599778003061,1,1,1,1,2
39059,39059977800,390599778003,390599778003061,1,2,1,1,1
39059,39059977800,390599778003,390599778003061,1,2,1,1,1
39059,39059977800,390599778003,390599778003061,1,2,1,1,2
39059,39059977800,390599778003,390599778003061,1,2,1,1,2
39059,39059977800,390599778003,390599778003061,1,2,1,1,2
39059,39059977800,390599778003,390599778003061,1,2,1,1,2
39059,39059977800,390599778003,390599778003062,1,1,1,1,1
39059,39059977800,390599778003,390599778003062,1,1,1,1,1
39059,39059977800,390599778003,390599778003062,1,1,1,1,1
39059,39059977800,390599778003,390599778003062,1,1,1,1,2
39059,39059977800,390599778003,390599778003062,1,1,1,1,2
39059,39059977800,390599778003,390599778003062,1,1,1,1,2
39059,39059977800,390599778003,390599778003062,1,2,1,1,1
39059,39059977800,390599778003,390599778003062,1,2,1,1,1
39059,39059977800,390599778003,390599778003062,1,2,1,1,1
39059,39059977800,390599778003,390599778003062,1,2,1,1,1
39059,39059977800,390599778003,390599778003062,1,2,1,1,1
39059,39059977800,390599778003,390599778003062,1,2,1,1,1
39059,39059977800,390599778003,390599778003062,1,2,1,1,1
39059,39059977800,390599778003,390599778003062,1,2,1,1,1
39059,39059977800,390599778003,390599778003062,1,2,1,1,2
39059,39059977800,390599778003,390599778003062,1,2,1,1,2
39059,39059977800,390599778003,390599778003062,1,2,1,1,2
39059,39059977800,390599778003,390599778003062,1,2,1,1,2
39059,39059977800,390599778003,390599778003062,1,2,1,1,2
39059,39059977800,390599778003,390599778003062,1,2,1,1,2
39059,39059977800,390599778003,390599778003062,1,2,1,1,2
39059,39059977800,390599778003,390599778003062,1,2,1,1,2
39059,39059977800,390599778003,390599778003063,1,1,1,1,1
39059,39059977800,390599778003,390599778003063,1,1,1,1,1
39059,39059977800,390599778003,390599778003063,1,1,1,1,1
39059,39059977800,390599778003,390599778003063,1,1,1,1,2
39059,39059977800,390599778003,390599778003063,1,2,1,1,1
39059,39059977800,390599778003,390599778003063,1,2,1,1,1
39059,39059977800,390599778003,390599778003063,1,2,1,1,1
39059,39059977800,390599778003,390599778003063,1,2,1,1,1
39059,39059977800,390599778003,390599778003063,1,2,1,1,1
39059,39059977800,390599778003,390599778003063,1,2,1,1,1
39059,39059977800,390599778003,390599778003063,1,2,1,1,1
39059,39059977800,390599778003,390599778003063,1,2,1,1,1
39059,39059977800,390599778003,390599778003063,1,2,1,1,2
39059,39059977800,390599778003,390599778003063,1,2,1,1,2
39059,39059977800,390599778003,390599778003063,1,2,1,1,2
39059,39059977800,390599778003,390599778003063,1,2,1,1,2
39059,39059977800,390599778003,390599778003063,1,2,1,1,2
39059,39059977800,390599778003,390599778003063,1,2,1,1,2
39059,39059977800,390599778003,390599778003063,1,2,1,1,2
39059,39059977800,390599778003,390599778003063,1,2,1,1,2
39059,39059977800,390599778003,390599778003064,1,1,1,1,1
39059,39059977800,390599778003,390599778003064,1,1,1,1,1
39059,39059977800,390599778003,390599778003064,1,2,1,1,1
39059,39059977800,390599778003,390599778003064,1,2,1,1,1
39059,39059977800,390599778003,390599778003064,1,2,1,1,1
39059,39059977800,390599778003,390599778003064,1,2,1,1,1
39059,39059977800,390599778003,390599778003064,1,2,1,1,1
39059,39059977800,390599778003,390599778003064,1,2,1,1,2
39059,39059977800,390599778003,390599778003064,1,2,1,1,2
39059,39059977800,390599778003,390599778003064,1,2,1,1,2
39059,39059977800,390599778003,390599778003064,1,2,1,1,2
39059,39059977800,390599778003,390599778003065,1,1,1,1,1
39059,39059977800,390599778003,390599778003065,1,1,1,1,1
39059,39059977800,390599778003,390599778003065,1,1,1,1,2
39059,39059977800,390599778003,390599778003065,1,2,1,1,1
39059,39059977800,390599778003,390599778003065,1,2,1,1,1
39059,39059977800,390599778003,390599778003065,1,2,1,1,1
39059,39059977800,390599778003,390599778003065,1,2,1,1,1
39059,39059977800,390599778003,390599778003065,1,2,1,1,1
39059,39059977800,390599778003,390599778003065,1,2,1,1,1
39059,39059977800,390599778003,390599778003065,1,2,1,1,1
39059,39059977800,390599778003,390599778003065,1,2,1,1,1
39059,39059977800,390599778003,390599778003065,1,2,1,1,1
39059,39059977800,390599778003,390599778003065,1,2,1,1,2
39059,39059977800,390599778003,390599778003065,1,2,1,1,2
39059,39059977800,390599778003,390599778003065,1,2,1,1,2
39059,39059977800,390599778003,390599778003065,1,2,1,1,2
39059,39059977800,390599778003,390599778003065,1,2,1,1,2
39059,39059977800,390599778003,390599778003065,1,2,1,1,2
39059,39059977800,390599778003,390599778003065,1,2,1,1,2
39059,39059977800,390599778003,390599778003065,1,2,1,1,2
39059,39059977800,390599778003,390599778003065,1,2,1,3,2
39059,39059977800,390599778003,390599778003066,1,1,1,1,2
39059,39059977800,390599778003,390599778003066,1,1,1,1,2
39059,39059977800,390599778003,390599778003066,1,2,1,1,1
39059,39059977800,390599778003,390599778003066,1,2,1,1,1
39059,39059977800,390599778003,390599778003066,1,2,1,1,1
39059,39059977800,390599778003,390599778003066,1,2,1,1,2
39059,39059977800,390599778003,390599778003066,1,2,1,1,2
39059,39059977800,390599778003,390599778003066,1,2,1,1,2
39059,39059977800,390599778003,390599778003067,1,1,1,1,1
39059,39059977800,390599778003,390599778003067,1,1,1,1,1
39059,39059977800,390599778003,390599778003067,1,1,1,1,1
39059,39059977800,390599778003,390599778003067,1,2,1,1,1
39059,39059977800,390599778003,390599778003067,1,2,1,1,1
39059,39059977800,390599778003,390599778003067,1,2,1,1,2
39059,39059977800,390599778003,390599778003067,1,2,1,1,2
39059,39059977800,390599778003,390599778003068,1,1,1,1,1
39059,39059977800,390599778003,390599778003068,1,2,1,1,1
39059,39059977800,390599778003,390599778003068,1,2,1,1,1
39059,39059977800,390599778003,390599778003068,1,2,1,1,1
39059,39059977800,390599778003,390599778003068,1,2,1,1,1
39059,39059977800,390599778003,390599778003068,1,2,1,1,1
39059,39059977800,390599778003,390599778003068,1,2,1,1,1
39059,39059977800,390599778003,390599778003068,1,2,1,1,1
39059,39059977800,390599778003,390599778003068,1,2,1,1,2
39059,39059977800,390599778003,390599778003068,1,2,1,1,2
39059,39059977800,390599778003,390599778003068,1,2,1,1,2
39059,39059977800,390599778003,390599778003068,1,2,1,1,2
39059,39059977800,390599778003,390599778003068,1,2,1,1,2
39059,39059977800,390599778003,390599778003068,1,2,1,1,2
39059,39059977800,390599778003,390599778003068,1,2,1,1,2
39059,39059977800,390599778003,390599778003068,1,2,1,1,2
39059,39059977800,390599778003,390599778003068,1,2,1,1,2
39059,39059977800,390599778003,390599778003069,1,2,1,1,1
39059,39059977800,390599778003,390599778003069,1,2,1,1,1
39059,39059977800,390599778003,390599778003069,1,2,1,1,1
39059,39059977800,390599778003,390599778003069,1,2,1,1,1
39059,39059977800,390599778003,390599778003069,1,2,1,1,1
39059,39059977800,390599778003,390599778003069,1,2,1,1,2
39059,39059977800,390599778003,390599778003069,1,2,1,1,2
39059,39059977800,390599778003,390599778003069,1,2,1,1,2
39059,39059977800,390599778003,390599778003070,1,1,1,1,1
39059,39059977800,390599778003,390599778003070,1,1,1,1,1
39059,39059977800,390599778003,390599778003070,1,1,1,1,2
39059,39059977800,390599778003,390599778003070,1,2,1,1,1
39059,39059977800,390599778003,390599778003070,1,2,1,1,1
39059,39059977800,390599778003,390599778003070,1,2,1,1,1
39059,39059977800,390599778003,390599778003070,1,2,1,1,2
39059,39059977800,390599778003,390599778003070,1,2,1,1,2
39059,39059977800,390599778003,390599778003070,1,2,1,1,2
39059,39059977800,390599778003,390599778003070,1,2,1,1,2
39059,39059977800,390599778003,390599778003071,1,1,1,1,1
39059,39059977800,390599778003,390599778003071,1,1,1,1,1
39059,39059977800,390599778003,390599778003071,1,1,1,1,1
39059,39059977800,390599778003,390599778003071,1,1,1,1,1
39059,39059977800,390599778003,390599778003071,1,1,1,1,2
39059,39059977800,390599778003,390599778003071,1,1,1,1,2
39059,39059977800,390599778003,390599778003071,1,1,1,1,2
39059,39059977800,390599778003,390599778003071,1,1,2,1,1
39059,39059977800,390599778003,390599778003071,1,1,2,1,1
39059,39059977800,390599778003,390599778003071,1,1,2,1,1
39059,39059977800,390599778003,390599778003071,1,2,1,1,1
39059,39059977800,390599778003,390599778003071,1,2,1,1,1
39059,39059977800,390599778003,390599778003071,1,2,1,1,1
39059,39059977800,390599778003,390599778003071,1,2,1,1,1
39059,39059977800,390599778003,390599778003071,1,2,1,1,1
39059,39059977800,390599778003,390599778003071,1,2,1,1,2
39059,39059977800,390599778003,390599778003071,1,2,1,1,2
